"M6600", 6, 1, 0, 1, 1, 0, "0", "57", 0, " ", 20240322, 123100, 11009, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.169, 94.967979, 3.248E-002, 1.000, 82.972481, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "57", 0, " ", 20240322, 123145, 40754, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.076, 103.521652, 3.248E-002, 1.073, 89.674759, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "57", 0, " ", 20240322, 123230, 10014, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.986, 104.872894, 3.248E-002, 1.037, 84.345116, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 123316, 40570, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.106, 105.512314, 3.248E-002, 1.104, 85.426079, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20240322, 123357, 0, "            ", "P", 1.000E+000, 1.000, 0.015375, 1.000E+000, 1.000, 0.011250, 1.000E+000, 1.000, 0.019437, 1.000E+000, 1.000, 0.009688, "nC"
"M6600", 6, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20240322, 123427, 0, "            ", "R", 1.000E+000, 1.000, 256.599823, 1.000E+000, 1.000, 257.743683, 1.000E+000, 1.000, 135.765625, 1.000E+000, 1.000, 135.611816, "nC"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 123456, 40575, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.058, 110.498749, 3.248E-002, 1.173, 107.254654, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 123539, 40416, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.912, 100.591774, 3.248E-002, 1.016, 111.935585, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 123624, 40385, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.966, 108.382683, 3.248E-002, 1.001, 84.736649, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 123709, 20011, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.156, 98.376724, 3.248E-002, 0.968, 80.495995, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 123754, 20014, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.090, 111.489090, 3.248E-002, 1.171, 106.035553, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 123839, 40296, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.123, 101.022964, 3.248E-002, 1.020, 97.776527, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 123924, 40320, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.085, 107.566254, 3.248E-002, 1.019, 94.902443, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124009, 40307, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.934, 93.675034, 3.248E-002, 1.056, 93.064224, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124055, 40338, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.110, 112.978394, 3.248E-002, 1.113, 99.366592, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124140, 40295, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.972, 106.191284, 3.248E-002, 1.089, 107.498245, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20240322, 124221, 0, "            ", "P", 1.000E+000, 1.000, 0.019562, 1.000E+000, 1.000, 0.010375, 1.000E+000, 1.000, 0.009250, 1.000E+000, 1.000, 0.017562, "nC"
"M6600", 6, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20240322, 124251, 0, "            ", "R", 1.000E+000, 1.000, 256.042877, 1.000E+000, 1.000, 257.195251, 1.000E+000, 1.000, 135.445816, 1.000E+000, 1.000, 135.753998, "nC"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124320, 10062, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.854, 100.742233, 3.248E-002, 1.255, 89.889282, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124403, 40188, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.994, 97.156708, 3.248E-002, 1.057, 82.625862, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124448, 40183, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.070, 166.987228, 3.248E-002, 1.020, 124.817291, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 124534, 40128, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.017, 99.675583, 3.248E-002, 0.948, 74.836472, 0.000E+000, 0.000, 0.000000, "uSv"
